date,time,sensor,status
2023/10/13,15:13:43,12,0.5
2023/10/13,15:13:41,100,1.0
2023/10/13,15:13:39,11,1.0
2023/10/13,15:13:35,11,0.5
2023/10/13,15:13:32,11,1.0
2023/10/13,15:13:27,100,0.5
2023/10/13,15:13:19,11,0.5
2023/10/13,15:13:17,12,1.0
2023/10/13,15:13:17,101,1.0
2023/10/13,15:13:13,102,1.0
2023/10/13,15:13:13,11,1.0
2023/10/13,15:13:13,1,0.5
2023/10/13,15:13:04,100,1.0
2023/10/13,15:13:02,1,1.0
2023/10/13,15:11:59,100,0.5
2023/10/13,15:11:49,1,0.5
2023/10/13,15:11:42,103,0.5
2023/10/13,15:11:35,3,0.5
2023/10/13,15:11:35,2,0.5
2023/10/13,15:11:33,61,0.5
2023/10/13,15:11:33,1,1.0
2023/10/13,15:11:31,21,0.5
2023/10/13,15:11:31,3,1.0
2023/10/13,15:11:31,61,1.0
2023/10/13,15:11:31,2,1.0
2023/10/13,15:11:31,22,0.5
2023/10/13,15:11:30,100,1.0
2023/10/13,15:11:29,22,1.0
2023/10/13,15:11:28,21,1.0
2023/10/13,15:11:26,24,0.5
2023/10/13,15:11:26,22,0.5
2023/10/13,15:11:25,23,0.5
2023/10/13,15:11:23,23,1.0
2023/10/13,15:11:22,24,1.0
2023/10/13,15:11:21,25,0.5
2023/10/13,15:11:19,22,1.0
2023/10/13,15:11:15,25,1.0
2023/10/13,15:11:06,104,0.5
2023/10/13,15:10:52,62,0.5
2023/10/13,15:10:52,63,0.5
2023/10/13,15:10:52,103,1.0
2023/10/13,15:10:48,64,1.0
2023/10/13,15:10:48,62,1.0
2023/10/13,15:10:48,63,1.0
2023/10/13,15:10:45,64,0.5
2023/10/13,15:10:44,63,0.5
2023/10/13,15:10:36,63,1.0
2023/10/13,15:10:36,64,1.0
2023/10/13,15:10:34,106,0.5
2023/10/13,15:10:34,64,0.5
2023/10/13,15:10:33,66,0.5
2023/10/13,15:10:32,63,0.5
2023/10/13,15:10:30,62,0.5
2023/10/13,15:10:25,62,1.0
2023/10/13,15:10:23,64,1.0
2023/10/13,15:10:22,104,1.0
2023/10/13,15:10:21,63,1.0
2023/10/13,15:10:07,104,0.5
2023/10/13,15:09:59,63,0.5
2023/10/13,15:09:57,106,1.0
2023/10/13,15:09:53,64,0.5
2023/10/13,15:09:48,64,1.0
2023/10/13,15:09:47,63,1.0
2023/10/13,15:09:46,62,0.5
2023/10/13,15:09:46,64,0.5
2023/10/13,15:09:44,63,0.5
